4.39167,3.83975,3.64694,2.51815,3.40528,2.97216,3.16214,3.42992,2.82897,3.35535,3.22521,3.33656,2.3348,2.08562,1.93552,1.95949,1.53515,1.46922,1.15399,0.727976,0.842855,0.700226,0.65486,0.609056,0.410447,0.393863,0.245482,0.204814,0.255564,0.176171,0.132348,0.172551,0.234069,0.290924,0.451457,0.3462,0.440191,0.411567,0.836018,0.923359,0.927885,0.904451,0.81334,0.762012,0.554451,0.251024,0.150291,0.0717048,0.0354184,0.0253349,0.0247555,0.0161679,0.0160898,0.0255422,0.0308352,0.0209894,0.0189103,0.022624,0.00835932,0.00503098,0.00385895,0.00476337,0.00333357,0.0035329,0.00170219,0.00135896,0.00209469,0.00100481,0.00104413,0.000369148,0.00040233,0.000180016,0.000103036,3.52795e-05,4.65242e-05,3.68711e-05,3.82614e-06,2.76505e-06,2.06142e-06,2.82362e-06,1.98257e-07,5.72596e-09,1.7037e-10,1.10235e-10,7.34868e-11,1.80801e-10,4.5767e-11,1.2687e-10,5.2875e-12,9.13027e-12,9.15375e-13,2.58078e-13,1.90143e-14,1.3687e-14,7.39776e-15,7.56871e-18,2.67552e-21,7.65341e-26,1.54086e-33,5.91465e-66,0,
4.39167,5.72269,5.23189,4.63039,3.79279,4.85496,4.56614,4.34767,4.8212,3.89473,3.50065,3.22026,3.92944,4.72007,6.98274,5.7425,5.24156,5.18807,5.36478,4.82778,4.37676,4.90396,4.99301,5.24309,5.42466,6.50798,5.96117,5.53015,4.43,4.08232,3.94993,3.24403,3.78436,3.58209,3.76931,5.4327,5.91029,5.08848,5.78596,6.23148,6.31558,8.13476,9.29133,10.6627,9.44227,9.72211,9.05028,9.72534,10.1512,11.0669,11.0598,9.32915,9.33727,10.1644,10.5863,9.54747,8.91061,7.26164,7.74585,5.81889,6.77261,6.32455,5.45865,4.34463,4.36937,3.62356,4.07455,3.17272,2.76237,2.33882,2.60677,3.19405,5.98835,4.36414,3.91972,3.95571,3.64071,6.36902,8.22075,7.24162,6.00477,7.13733,9.33033,10.2052,7.23279,9.16679,9.50622,8.86807,12.034,12.3527,10.8049,13.275,12.0528,13.518,13.8986,10.432,11.724,10.2752,9.19158,8.27795,9.58825,
4.39167,4.71415,5.43584,4.51261,5.26522,5.36515,4.70068,4.42703,4.82217,4.83154,6.65531,8.61351,8.48234,7.43681,6.14977,6.22077,5.48504,5.31309,6.4016,4.57385,3.6258,3.88127,4.22373,6.94919,6.0443,4.86265,4.31434,2.73784,3.07045,2.37946,2.23648,1.50669,1.11831,1.65622,1.45978,1.3974,1.7003,1.88168,2.29801,2.01486,2.25473,1.79629,2.22333,1.44797,2.03457,2.33094,1.2383,1.36954,1.05728,1.22411,1.05797,0.878102,1.23062,0.786501,1.15743,1.04201,0.850774,0.825354,0.91132,0.532267,0.363196,0.419656,0.257283,0.190909,0.328885,0.262819,0.0967626,0.0446964,0.0470003,0.0341185,0.0182893,0.0116361,0.00708137,0.00728105,0.00350145,0.00515026,0.00411656,0.0119985,0.00598092,0.00241372,0.00103232,0.00107506,0.0010619,0.000252559,0.000385076,0.000225037,0.000298833,0.000637377,0.000225989,0.000239717,0.00022524,0.000568532,0.000247236,0.00081241,0.000541235,0.000235271,5.3869e-05,3.0341e-05,3.3894e-08,2.70414e-12,0,
4.39167,3.30166,2.62809,2.46784,2.55101,2.6785,2.74023,2.55037,1.99927,2.00834,1.93892,1.66425,1.89532,2.38769,3.10275,3.20398,4.08281,3.39857,3.28042,3.42366,3.77274,4.85337,4.85826,4.41833,4.5572,3.75966,4.5062,4.78993,4.38592,3.67609,3.49008,3.59919,4.38269,3.89903,4.177,4.63592,5.68262,4.19345,5.04853,4.55945,5.02227,4.90147,5.15888,5.14127,6.17335,5.43696,5.8962,5.88386,5.66896,6.31971,5.04508,6.04404,4.8556,3.40035,4.80335,5.38798,6.5925,7.6732,6.60823,7.96474,7.60529,9.75174,11.0516,13.1335,14.4828,14.8856,15.0547,14.1727,15.6158,14.3741,13.5441,14.7139,13.7347,14.8802,12.159,8.28825,7.59774,7.91906,5.93525,7.00623,6.29712,6.48576,6.35522,5.84108,4.85812,7.09672,6.7384,6.29299,6.27143,7.26211,7.51241,5.85716,4.68771,7.7492,7.51196,10.6692,10.9601,11.2582,9.33059,8.88665,9.53495,
4.39167,4.18721,5.59607,6.06216,5.7018,5.27463,4.58382,4.48286,3.74262,4.58273,5.07576,5.56819,6.13797,6.75682,5.64257,5.28986,5.49484,4.9938,4.02632,4.50427,4.95484,4.29583,4.29431,2.85599,3.10821,4.37472,5.06292,4.25943,4.57896,4.72573,4.35821,4.32939,3.07916,4.02897,4.22993,3.97684,3.45605,3.94743,4.1161,4.36473,5.23521,7.02557,8.21367,7.55608,6.84669,8.08822,7.13357,6.66061,4.85112,5.41504,3.97074,4.05839,3.44174,2.62598,2.38522,2.91768,3.08992,3.16444,3.43746,3.58874,3.86121,3.85718,4.37225,3.58701,4.01402,4.30151,6.14025,6.00965,5.68528,4.93155,5.14429,4.31056,6.77047,7.08628,5.97743,4.38779,6.1227,5.16362,3.86311,4.24129,4.49139,2.70131,3.97201,4.68594,4.42618,3.59159,1.15464,1.16857,0.729634,0.344762,0.494466,0.718281,0.627176,0.170192,0.0419767,0.0140471,0.0168535,0.0125344,0.000409879,3.00699e-05,0,
4.39167,3.36193,3.46989,3.07535,3.4539,3.54284,3.01848,3.31816,2.83658,4.00096,4.07919,3.9981,4.62826,5.4774,5.63421,5.28429,6.05831,5.76624,4.81596,4.74919,5.36089,3.95871,4.34965,3.75617,2.93641,2.64795,2.56869,2.09647,1.98269,1.84834,1.47287,1.2759,1.22343,1.06805,1.02713,0.795379,0.988839,0.734056,0.978649,1.31856,1.39079,1.13456,1.02129,0.792213,0.882063,0.775385,0.939672,1.29377,1.16352,1.0726,0.997691,1.05319,0.963506,0.572285,1.06833,0.718041,1.18572,1.49063,2.20001,3.0923,4.04959,4.36574,4.2294,3.88347,4.18709,4.14023,4.34891,2.03398,1.92749,2.24519,2.63536,3.15885,2.62729,4.57651,5.88792,6.94802,8.2161,7.42425,7.09162,7.07678,7.83812,6.65671,4.4382,1.93745,2.32562,2.2044,1.7826,2.05031,3.19174,3.07859,2.33015,2.96694,4.24218,4.02829,2.97552,5.38447,5.76697,5.02184,3.97735,2.67551,3.46287,
4.39167,3.95948,4.48549,4.80291,5.44247,6.13469,6.01974,4.93645,3.13913,2.80037,3.10365,3.1662,3.34719,4.02483,4.43824,3.23624,4.22198,5.25035,5.94046,6.2908,6.60313,4.67566,5.06845,5.2158,4.69115,5.64789,6.84765,6.45847,7.53714,9.09459,8.14296,7.95717,8.32834,9.19405,8.04658,9.00103,9.22696,8.99363,8.11086,9.22181,8.84176,8.3096,8.41464,10.194,7.13214,6.70412,5.43586,4.84014,3.73147,3.81114,4.03168,3.82268,5.27,4.88981,4.73806,4.43675,4.071,3.98602,3.63412,4.4844,3.3197,3.03504,1.94342,1.62127,1.83315,1.73746,3.09599,3.35414,3.17372,4.54304,4.31557,3.7637,2.65251,1.89671,2.4672,3.26309,2.71627,2.897,3.5749,2.88309,2.96428,3.18115,3.21352,3.29861,2.98058,3.14051,2.26201,3.14876,4.17749,5.54226,4.30379,6.76309,4.15935,3.58586,3.80132,4.58916,5.5217,7.72019,7.07666,7.15699,7.47488,
4.39167,4.69199,4.36282,2.82857,3.33454,3.14215,2.71317,2.74439,2.57522,1.64821,1.71751,1.81144,1.6014,1.66485,1.23206,0.849518,0.855248,1.17431,1.07277,1.00171,0.966378,0.783366,0.745425,0.714982,0.517043,0.414725,0.657119,0.904318,0.885296,0.638953,0.761079,0.860162,0.884479,1.07025,0.855258,0.789674,0.872607,0.87386,0.767491,0.925886,0.663521,0.703718,0.5699,0.421995,0.335357,0.180543,0.219247,0.150099,0.211681,0.209489,0.218468,0.183717,0.221478,0.224748,0.181461,0.334165,0.335814,0.361768,0.292735,0.452833,0.317505,0.156672,0.213159,0.198271,0.24702,0.363646,0.45478,0.404411,0.349639,0.487962,0.278125,0.631202,0.713662,1.61731,1.482,1.44404,1.47049,1.86668,1.93132,1.2927,1.66063,1.97398,3.39402,4.99256,4.82046,5.53034,4.97814,5.34453,6.47977,5.53474,4.77169,4.17013,3.2332,4.27269,3.5377,4.36059,6.27374,6.8394,6.35201,6.20982,5.55962,
4.39167,5.61862,3.94451,4.85132,4.3795,4.71697,4.2498,5.17837,5.38225,5.18138,3.81292,3.6806,3.1642,3.80966,4.50983,3.95948,3.58012,2.68409,2.5662,1.94049,2.92772,2.29352,1.92945,1.4001,1.16048,1.10127,0.670539,0.849631,1.13154,1.03078,0.999051,1.051,1.02244,1.15233,1.10167,0.884187,1.35412,1.15077,1.03488,1.04143,1.02437,0.901403,0.891076,0.739449,0.321404,0.312023,0.275316,0.280626,0.497079,0.382724,0.707748,0.93908,0.626389,0.339385,0.560937,0.714762,0.49097,0.400991,0.537207,0.658054,0.709719,0.810358,0.791317,0.6104,0.46768,0.293536,0.276648,0.273787,0.220239,0.166542,0.224591,0.280937,0.169372,0.173619,0.187014,0.360017,0.320966,0.171944,0.144765,0.0530117,0.0708591,0.0731547,0.0654861,0.0506675,0.0742214,0.0357787,0.0226423,0.011482,0.0147512,0.00344663,0.00742272,0.00280037,0.00245239,0.00760398,0.00101241,0.000124112,2.62956e-06,2.8636e-07,4.95301e-06,1.93492e-16,0,
4.39167,5.05693,4.84317,4.26224,4.12275,3.6869,4.18383,3.97266,4.1529,3.45316,2.75854,2.3435,2.79998,3.06625,3.81937,2.70039,2.61232,2.78956,3.21827,2.92166,3.48085,2.95803,3.12684,3.03279,3.15039,3.60609,3.76064,4.89408,4.60036,4.12873,3.5931,5.13726,6.31925,6.30161,6.88788,6.59937,7.45538,6.97172,6.50619,7.32334,8.35534,9.09698,9.51802,9.60958,10.7357,11.0581,10.5509,11.5393,15.4623,15.0371,13.4606,12.5077,11.4611,10.2501,7.90025,7.2614,5.75426,3.69973,2.88413,1.98757,1.78612,1.34548,1.09039,0.77979,0.416616,0.211174,0.185242,0.155387,0.225607,0.113438,0.143882,0.149943,0.179283,0.106222,0.0504177,0.015118,0.00648723,0.0136477,0.0608185,0.023977,0.018637,0.0134333,0.00864308,0.0126281,0.00979556,0.00596949,0.0167345,0.0260145,0.0172446,0.0130729,0.00395125,0.00356611,0.00111335,0.000233566,0.000141395,0.000208624,2.17518e-05,5.73084e-07,6.91183e-08,1.71865e-15,0,
4.39167,4.25598,5.60016,6.72326,7.81563,7.98975,8.10933,10.0194,11.3785,11.4224,12.0962,10.3195,11.2337,12.2562,12.8234,12.2287,11.5693,11.6977,9.71354,11.0488,10.4669,9.09151,7.78131,7.14503,7.09172,6.85143,6.36979,5.26628,5.76552,6.90275,7.28622,6.20189,6.50692,5.40026,5.57333,5.88793,6.04892,6.61971,7.63537,7.78625,7.26777,7.51455,8.32153,7.59604,9.86475,9.46646,8.87057,9.91809,11.184,10.6658,10.9123,10.4601,13.1501,13.9187,15.8321,14.7877,15.2241,18.6969,19.1754,17.7588,14.1198,14.3002,15.2581,15.6546,15.8449,16.8438,18.0786,17.4129,17.6607,15.7262,16.7877,17.2446,17.8843,18.013,19.6579,19.0002,17.0832,15.7987,17.772,18.4887,17.4154,16.8254,14.79,12.6862,14.7579,13.8215,13.2382,12.6378,16.0453,16.0566,18.4411,18.0486,18.3941,16.7739,17.0845,20.2926,21.4831,17.6076,20.2409,20.0003,23.1538,
